--- Log Capture Start: 20260227_185350 ---
02-27 18:52:57.405 D/BleProximity: 📶 RSSI: -59
02-27 18:52:57.705 D/BleProximity: 📶 RSSI: -60
02-27 18:52:58.008 D/BleProximity: 📶 RSSI: -62
02-27 18:52:58.310 D/BleProximity: 📶 RSSI: -61
02-27 18:52:58.596 D/BleProximity: 💤 屏幕关闭，保持默认退避策略
02-27 18:52:58.663 D/BleProximity: 📶 RSSI: -63
02-27 18:52:58.910 D/BleProximity: 📶 RSSI: -66
02-27 18:52:59.212 D/BleProximity: 📶 RSSI: -71
02-27 18:52:59.512 D/BleProximity: 📶 RSSI: -68
02-27 18:52:59.815 D/BleProximity: 📶 RSSI: -65
02-27 18:53:00.116 D/BleProximity: 📶 RSSI: -65
02-27 18:53:00.418 D/BleProximity: 📶 RSSI: -67
02-27 18:53:00.719 D/BleProximity: 📶 RSSI: -64
02-27 18:53:01.020 D/BleProximity: 📶 RSSI: -64
02-27 18:53:01.322 D/BleProximity: 📶 RSSI: -63
02-27 18:53:01.623 D/BleProximity: 📶 RSSI: -61
02-27 18:53:01.923 D/BleProximity: 📶 RSSI: -61
02-27 18:53:02.162 D/BleProximity: 💡 检测到屏幕点亮/解锁，立即激活扫描！
02-27 18:53:02.223 D/BleProximity: 📶 RSSI: -62
02-27 18:53:02.526 D/BleProximity: 📶 RSSI: -61
02-27 18:53:02.833 D/BleProximity: 📶 RSSI: -65
02-27 18:53:03.130 D/BleProximity: 📶 RSSI: -60
02-27 18:53:03.430 D/BleProximity: 📶 RSSI: -65
02-27 18:53:03.731 D/BleProximity: 📶 RSSI: -64
02-27 18:53:04.035 D/BleProximity: 📶 RSSI: -67
02-27 18:53:04.335 D/BleProximity: 📶 RSSI: -67
02-27 18:53:04.636 D/BleProximity: 📶 RSSI: -72
02-27 18:53:04.952 D/BleProximity: 📶 RSSI: -73
02-27 18:53:05.253 D/BleProximity: 📶 RSSI: -70
02-27 18:53:05.556 D/BleProximity: 📶 RSSI: -68
02-27 18:53:05.858 D/BleProximity: 📶 RSSI: -75
02-27 18:53:06.159 D/BleProximity: 📶 RSSI: -70
02-27 18:53:06.459 D/BleProximity: 📶 RSSI: -70
02-27 18:53:06.761 D/BleProximity: 📶 RSSI: -70
02-27 18:53:07.060 D/BleProximity: 📶 RSSI: -76
02-27 18:53:07.363 D/BleProximity: 📶 RSSI: -76
02-27 18:53:07.664 D/BleProximity: 📶 RSSI: -75
02-27 18:53:07.963 D/BleProximity: 📶 RSSI: -79
02-27 18:53:08.265 D/BleProximity: 📶 RSSI: -82
02-27 18:53:08.566 D/BleProximity: 📶 RSSI: -86
02-27 18:53:08.867 D/BleProximity: 📶 RSSI: -86
02-27 18:53:09.170 D/BleProximity: 📶 RSSI: -88
02-27 18:53:09.474 D/BleProximity: 📶 RSSI: -86
02-27 18:53:09.776 D/BleProximity: 📶 RSSI: -87
02-27 18:53:10.078 D/BleProximity: 📶 RSSI: -84
02-27 18:53:10.380 D/BleProximity: 📶 RSSI: -84
02-27 18:53:10.681 D/BleProximity: 📶 RSSI: -81
02-27 18:53:10.982 D/BleProximity: 📶 RSSI: -82
02-27 18:53:11.283 D/BleProximity: 📶 RSSI: -82
02-27 18:53:11.586 D/BleProximity: 📶 RSSI: -82
02-27 18:53:11.887 D/BleProximity: 📶 RSSI: -81
02-27 18:53:12.189 D/BleProximity: 📶 RSSI: -82
02-27 18:53:12.489 D/BleProximity: 📶 RSSI: -84
02-27 18:53:12.789 D/BleProximity: 📶 RSSI: -86
02-27 18:53:13.095 D/BleProximity: 📶 RSSI: -89
02-27 18:53:13.394 D/BleProximity: 📶 RSSI: -88
02-27 18:53:13.696 D/BleProximity: 📶 RSSI: -89
02-27 18:53:13.996 D/BleProximity: 📶 RSSI: -87
02-27 18:53:14.296 D/BleProximity: 📶 RSSI: -89
02-27 18:53:14.599 D/BleProximity: 📶 RSSI: -86
02-27 18:53:14.900 D/BleProximity: 📶 RSSI: -83
02-27 18:53:15.202 D/BleProximity: 📶 RSSI: -85
02-27 18:53:15.505 D/BleProximity: 📶 RSSI: -86
02-27 18:53:15.807 D/BleProximity: 📶 RSSI: -86
02-27 18:53:16.107 D/BleProximity: 📶 RSSI: -79
02-27 18:53:16.409 D/BleProximity: 📶 RSSI: -79
02-27 18:53:16.707 D/BleProximity: 📶 RSSI: -81
02-27 18:53:17.010 D/BleProximity: 📶 RSSI: -85
02-27 18:53:17.311 D/BleProximity: 📶 RSSI: -87
02-27 18:53:17.612 D/BleProximity: 📶 RSSI: -89
02-27 18:53:17.913 D/BleProximity: 📶 RSSI: -88
02-27 18:53:18.215 D/BleProximity: 📶 RSSI: -88
02-27 18:53:18.514 D/BleProximity: 📶 RSSI: -86
02-27 18:53:18.815 D/BleProximity: 📶 RSSI: -87
02-27 18:53:19.116 D/BleProximity: 📶 RSSI: -86
02-27 18:53:19.417 D/BleProximity: 📶 RSSI: -88
02-27 18:53:19.717 D/BleProximity: 📶 RSSI: -88
02-27 18:53:20.018 D/BleProximity: 📶 RSSI: -87
02-27 18:53:20.320 D/BleProximity: 📶 RSSI: -87
02-27 18:53:20.622 D/BleProximity: 📶 RSSI: -86
02-27 18:53:20.924 D/BleProximity: 📶 RSSI: -87
02-27 18:53:21.227 D/BleProximity: 📶 RSSI: -88
02-27 18:53:21.529 D/BleProximity: 📶 RSSI: -88
02-27 18:53:21.830 D/BleProximity: 📶 RSSI: -89
02-27 18:53:22.133 D/BleProximity: 📶 RSSI: -88
02-27 18:53:22.433 D/BleProximity: 📶 RSSI: -88
02-27 18:53:22.735 D/BleProximity: 📶 RSSI: -90
02-27 18:53:23.035 D/BleProximity: 📶 RSSI: -88
02-27 18:53:23.335 D/BleProximity: 📶 RSSI: -88
02-27 18:53:23.335 D/BleProximity: 🔒 <<< 触发上锁 <<<
02-27 18:53:23.335 D/BleProximity: 原因: 信号均值(-88) < 阈值(-77.0) 
02-27 18:53:23.336 D/BleProximity: 📤 发送指令: 锁车门
02-27 18:53:23.508 D/BleProximity: 📨 收到特征变化: E6B0E704-BD48-4CA4-8EC4-7C6503C24AF4, 数据长度: 12, 数据: 373444323835363444313932
02-27 18:53:23.509 D/BleProximity: 🔐 处理认证挑战: 373444323835363444313932
02-27 18:53:23.635 D/BleProximity: 📶 RSSI: -88
02-27 18:53:23.938 D/BleProximity: 📶 RSSI: -88
02-27 18:53:24.240 D/BleProximity: 📶 RSSI: -89
02-27 18:53:24.541 D/BleProximity: 📶 RSSI: -87
02-27 18:53:24.770 D/BleProximity: 📨 收到特征变化: 6CB493E3-7D21-46FB-A7F6-003E2464267E, 数据长度: 2, 数据: 3032
02-27 18:53:24.771 D/BleProximity: 上锁成功
02-27 18:53:24.771 D/BleProximity: 📊 指令出队: 锁车门 -> SUCCESS
02-27 18:53:24.772 D/BleProximity: 🔒 上锁结果: SUCCESS
02-27 18:53:24.772 D/BleProximity: 🔄 同步状态: 车辆已上锁
02-27 18:53:24.842 D/BleProximity: 📶 RSSI: -84
02-27 18:53:24.843 D/BleProximity: 📊 正在收集信号样本: 1/5
02-27 18:53:25.145 D/BleProximity: 📶 RSSI: -85
02-27 18:53:25.146 D/BleProximity: 📊 正在收集信号样本: 2/5
02-27 18:53:25.446 D/BleProximity: 📶 RSSI: -84
02-27 18:53:25.447 D/BleProximity: 📊 正在收集信号样本: 3/5
02-27 18:53:25.747 D/BleProximity: 📶 RSSI: -86
02-27 18:53:25.748 D/BleProximity: 📊 正在收集信号样本: 4/5
02-27 18:53:26.049 D/BleProximity: 📶 RSSI: -86
02-27 18:53:26.349 D/BleProximity: 📶 RSSI: -83
02-27 18:53:26.649 D/BleProximity: 📶 RSSI: -80
02-27 18:53:26.952 D/BleProximity: 📶 RSSI: -82
02-27 18:53:27.254 D/BleProximity: 📶 RSSI: -87
02-27 18:53:27.555 D/BleProximity: 📶 RSSI: -90
02-27 18:53:27.856 D/BleProximity: 📶 RSSI: -87
